cell_id	clone_id
SA535X4XB02498-A95697A-R03-C39	N
SA535X4XB02498-A95697A-R03-C40	B
SA535X4XB02498-A95697A-R03-C44	O
SA535X4XB02498-A95697A-R03-C47	B
SA535X4XB02498-A95697A-R03-C53	B
SA535X4XB02498-A95697A-R04-C24	N
SA535X4XB02498-A95697A-R04-C38	N
SA535X4XB02498-A95697A-R04-C39	N
SA535X4XB02498-A95697A-R04-C51	B
SA535X4XB02498-A95697A-R04-C54	B
SA535X4XB02498-A95697A-R04-C59	B
SA535X4XB02498-A95697A-R05-C11	N
SA535X4XB02498-A95697A-R05-C22	N
SA535X4XB02498-A95697A-R05-C35	N
SA535X4XB02498-A95697A-R05-C54	N
SA535X4XB02498-A95697A-R06-C40	N
SA535X4XB02498-A95697A-R06-C50	N
SA535X4XB02498-A95697A-R07-C16	B
SA535X4XB02498-A95697A-R07-C26	B
SA535X4XB02498-A95697A-R07-C42	B
SA535X4XB02498-A95697A-R07-C52	B
SA535X4XB02498-A95697A-R07-C57	N
SA535X4XB02498-A95697A-R07-C62	N
SA535X4XB02498-A95697A-R08-C30	N
SA535X4XB02498-A95697A-R08-C54	N
SA535X4XB02498-A95697A-R10-C09	N
SA535X4XB02498-A95697A-R13-C26	N
SA535X4XB02498-A95697A-R22-C29	N
SA535X4XB02498-A95697A-R25-C10	N
SA535X4XB02498-A95697A-R25-C18	B
SA535X4XB02498-A95697A-R25-C28	N
SA535X4XB02498-A95697A-R25-C35	N
SA535X4XB02498-A95697A-R25-C37	B
SA535X4XB02498-A95697A-R25-C39	N
SA535X4XB02498-A95697A-R25-C42	N
SA535X4XB02498-A95697A-R25-C44	N
SA535X4XB02498-A95697A-R25-C50	B
SA535X4XB02498-A95697A-R25-C57	B
SA535X4XB02498-A95697A-R25-C60	B
SA535X4XB02498-A95697A-R25-C64	B
SA535X4XB02498-A95697A-R26-C14	N
SA535X4XB02498-A95697A-R26-C18	N
SA535X4XB02498-A95697A-R26-C23	B
SA535X4XB02498-A95697A-R26-C25	N
SA535X4XB02498-A95697A-R26-C30	N
SA535X4XB02498-A95697A-R26-C44	N
SA535X4XB02498-A95697A-R26-C53	Q
SA535X4XB02498-A95697A-R26-C63	B
SA535X4XB02498-A95697A-R27-C17	N
SA535X4XB02498-A95697A-R27-C29	B
SA535X4XB02498-A95697A-R27-C31	N
SA535X4XB02498-A95697A-R27-C32	N
SA535X4XB02498-A95697A-R28-C17	B
SA535X4XB02498-A95697A-R28-C32	B
SA535X4XB02498-A95697A-R28-C58	N
SA535X4XB02498-A95697A-R28-C70	N
SA535X4XB02498-A95697A-R29-C37	N
SA535X4XB02498-A95697A-R29-C55	B
SA535X4XB02498-A95697A-R29-C57	N
SA535X4XB02498-A95697A-R29-C70	N
SA535X4XB02498-A95697A-R30-C43	B
SA535X4XB05391-A96201B-R23-C10	B
SA535X4XB05391-A96201B-R23-C12	B
SA535X4XB05391-A96201B-R23-C20	B
SA535X4XB05391-A96201B-R23-C29	B
SA535X4XB05391-A96201B-R23-C33	B
SA535X4XB05391-A96201B-R23-C44	O
SA535X4XB05391-A96201B-R23-C46	N
SA535X4XB05391-A96201B-R23-C51	N
SA535X4XB05391-A96201B-R23-C58	N
SA535X4XB05391-A96201B-R23-C59	B
SA535X4XB05391-A96201B-R23-C62	Q
SA535X4XB05391-A96201B-R23-C67	O
SA535X4XB05391-A96201B-R23-C69	N
SA535X4XB05391-A96201B-R23-C70	B
SA535X4XB05391-A96201B-R24-C08	B
SA535X4XB05391-A96201B-R24-C09	O
SA535X4XB05391-A96201B-R24-C11	O
SA535X4XB05391-A96201B-R24-C12	O
SA535X4XB05391-A96201B-R24-C14	B
SA535X4XB05391-A96201B-R24-C15	B
SA535X4XB05391-A96201B-R24-C17	B
SA535X4XB05391-A96201B-R24-C22	N
SA535X4XB05391-A96201B-R24-C25	B
SA535X4XB05391-A96201B-R24-C27	N
SA535X4XB05391-A96201B-R24-C28	N
SA535X4XB05391-A96201B-R24-C38	B
SA535X4XB05391-A96201B-R24-C40	N
